onset	duration	trial_type	trial_name	stim_file
311.1	0.1	49	pulse	../hrf/images/green_circle.png
311.95	0.1	49	pulse	../hrf/images/green_circle.png
312.8	0.1	49	pulse	../hrf/images/green_circle.png
313.65	0.1	49	pulse	../hrf/images/green_circle.png
314.5	0.1	49	pulse	../hrf/images/green_circle.png
315.35	0.1	49	pulse	../hrf/images/green_circle.png
316.2	0.1	49	pulse	../hrf/images/green_circle.png
317.05	0.1	49	pulse	../hrf/images/green_circle.png
317.9	0.1	49	pulse	../hrf/images/green_circle.png
318.75	0.1	49	pulse	../hrf/images/green_circle.png
319.6	0.1	49	pulse	../hrf/images/green_circle.png
320.45	0.1	49	pulse	../hrf/images/green_circle.png
321.300000000001	0.1	49	pulse	../hrf/images/green_circle.png
322.150000000001	0.1	49	pulse	../hrf/images/green_circle.png
323.000000000001	0.1	49	pulse	../hrf/images/green_circle.png
323.850000000001	0.1	49	pulse	../hrf/images/green_circle.png
324.700000000001	0.1	49	pulse	../hrf/images/green_circle.png
325.550000000001	0.1	49	pulse	../hrf/images/green_circle.png
326.400000000001	0.1	49	pulse	../hrf/images/green_circle.png
327.250000000001	0.1	49	pulse	../hrf/images/green_circle.png
328.100000000001	0.1	49	pulse	../hrf/images/green_circle.png
328.950000000001	0.1	49	pulse	../hrf/images/green_circle.png
329.800000000001	0.1	49	pulse	../hrf/images/green_circle.png
330.650000000001	0.1	49	pulse	../hrf/images/green_circle.png
331.500000000001	0.1	49	pulse	../hrf/images/green_circle.png
332.350000000001	0.1	49	pulse	../hrf/images/green_circle.png
333.200000000001	0.1	49	pulse	../hrf/images/green_circle.png
334.050000000001	0.1	49	pulse	../hrf/images/green_circle.png
334.900000000001	0.1	49	pulse	../hrf/images/green_circle.png
335.750000000001	0.1	49	pulse	../hrf/images/green_circle.png
336.600000000001	0.1	49	pulse	../hrf/images/green_circle.png
337.450000000001	0.1	49	pulse	../hrf/images/green_circle.png
338.300000000001	0.1	49	pulse	../hrf/images/green_circle.png
339.150000000001	0.1	49	pulse	../hrf/images/green_circle.png
340.000000000001	0.1	49	pulse	../hrf/images/green_circle.png
340.850000000001	0.1	49	pulse	../hrf/images/green_circle.png
341.700000000001	0.1	49	pulse	../hrf/images/green_circle.png
342.550000000001	0.1	49	pulse	../hrf/images/green_circle.png
343.400000000001	0.1	49	pulse	../hrf/images/green_circle.png
344.250000000001	0.1	49	pulse	../hrf/images/green_circle.png
345.100000000001	0.1	49	pulse	../hrf/images/green_circle.png
345.950000000001	0.1	49	pulse	../hrf/images/green_circle.png
346.800000000001	0.1	49	pulse	../hrf/images/green_circle.png
347.650000000001	0.1	49	pulse	../hrf/images/green_circle.png
348.500000000001	0.1	49	pulse	../hrf/images/green_circle.png
349.350000000001	0.1	49	pulse	../hrf/images/green_circle.png
